B01003_001E,county,state,tract
5519.0,117,36,020900
6769.0,117,36,021000
5179.0,117,36,021100
4423.0,117,36,021200
3063.0,117,36,021400
2237.0,117,36,021501
4285.0,117,36,021502
4302.0,117,36,021600
3720.0,117,36,021700
1969.0,117,36,021800
0.0,117,36,990100
4324.0,119,36,000101
4379.0,119,36,000103
20.0,119,36,000104
8159.0,119,36,000201
4132.0,119,36,000202
3502.0,119,36,000203
4395.0,119,36,000300
3795.0,119,36,000401
4756.0,119,36,000402
3353.0,119,36,000500
7333.0,119,36,000600
3759.0,119,36,000701
4595.0,119,36,000702
5973.0,119,36,000801
2503.0,119,36,000802
4605.0,119,36,000803
3363.0,119,36,000900
1866.0,119,36,001000
3673.0,119,36,001101
4943.0,119,36,001102
4070.0,119,36,001200
4434.0,119,36,001301
4026.0,119,36,001302
7069.0,119,36,001303
4322.0,119,36,001401
1877.0,119,36,001402
3936.0,119,36,001403
3133.0,119,36,001502
2774.0,119,36,001503
5012.0,119,36,001504
2209.0,119,36,001505
3315.0,119,36,001600
7418.0,119,36,001700
1973.0,119,36,001800
1678.0,119,36,001900
4690.0,119,36,002000
3544.0,119,36,002101
3222.0,119,36,002103
5261.0,119,36,002104
1641.0,119,36,002105
2750.0,119,36,002106
1857.0,119,36,002107
2786.0,119,36,002201
4846.0,119,36,002202
1832.0,119,36,002203
5131.0,119,36,002204
4127.0,119,36,002300
1592.0,119,36,002401
3896.0,119,36,002402
5386.0,119,36,002403
3061.0,119,36,002404
3429.0,119,36,002405
3934.0,119,36,002600
4173.0,119,36,002700
2494.0,119,36,002800
3368.0,119,36,002900
3341.0,119,36,003000
2740.0,119,36,003100
2348.0,119,36,003200
3106.0,119,36,003300
4802.0,119,36,003400
1916.0,119,36,003500
3887.0,119,36,003600
3448.0,119,36,003700
2964.0,119,36,003800
3433.0,119,36,003900
6418.0,119,36,004000
4566.0,119,36,004100
4684.0,119,36,004200
1658.0,119,36,004300
3519.0,119,36,004400
1418.0,119,36,004500
2799.0,119,36,004600
3596.0,119,36,004700
6596.0,119,36,004800
2946.0,119,36,004900
3776.0,119,36,005001
4482.0,119,36,005002
3966.0,119,36,005100
4742.0,119,36,005200
5403.0,119,36,005300
1593.0,119,36,005400
5564.0,119,36,005500
0.0,119,36,005600
6623.0,119,36,005701
3016.0,119,36,005702
4302.0,119,36,005800
4677.0,119,36,005901
5182.0,119,36,005902
4380.0,119,36,006000
3748.0,119,36,006100
6150.0,119,36,006200
6275.0,119,36,006300
5802.0,119,36,006400
5812.0,119,36,006500
6681.0,119,36,006600
5247.0,119,36,006700
5623.0,119,36,006801
5781.0,119,36,006802
6065.0,119,36,006900
6094.0,119,36,007000
6031.0,119,36,007100
6821.0,119,36,007200
4696.0,119,36,007300
4861.0,119,36,007401
2885.0,119,36,007402
4709.0,119,36,007500
6166.0,119,36,007600
5074.0,119,36,007700
4146.0,119,36,007800
8695.0,119,36,007900
5082.0,119,36,008000
4518.0,119,36,008100
6976.0,119,36,008200
2865.0,119,36,008301
6648.0,119,36,008302
2164.0,119,36,008401
3761.0,119,36,008403
5379.0,119,36,008404
3258.0,119,36,008500
5839.0,119,36,008602
5196.0,119,36,008700
4675.0,119,36,008800
5202.0,119,36,008901
3657.0,119,36,008902
4173.0,119,36,009000
6224.0,119,36,009100
7756.0,119,36,009200
3534.0,119,36,009300
4167.0,119,36,009400
4907.0,119,36,009500
4388.0,119,36,009600
2944.0,119,36,009701
2531.0,119,36,009702
3767.0,119,36,009703
4535.0,119,36,009800
3008.0,119,36,009900
5387.0,119,36,010000
4754.0,119,36,010100
4826.0,119,36,010200
3133.0,119,36,010300
4260.0,119,36,010400
6798.0,119,36,010500
4570.0,119,36,010600
5655.0,119,36,010701
5488.0,119,36,010702
3082.0,119,36,010801
3374.0,119,36,010803
2750.0,119,36,010804
2189.0,119,36,010901
5966.0,119,36,010902
4810.0,119,36,010903
2893.0,119,36,011000
6335.0,119,36,011101
2906.0,119,36,011102
4229.0,119,36,011200
6559.0,119,36,011300
6097.0,119,36,011400
5363.0,119,36,011500
7156.0,119,36,011600
2858.0,119,36,011700
5907.0,119,36,011800
4539.0,119,36,011902
4789.0,119,36,012000
5469.0,119,36,012101
4734.0,119,36,012102
7134.0,119,36,012200
2570.0,119,36,012301
4815.0,119,36,012303
4813.0,119,36,012304
5214.0,119,36,012400
2968.0,119,36,012501
6126.0,119,36,012502
3574.0,119,36,012503
4764.0,119,36,012600
4752.0,119,36,012700
6953.0,119,36,012802
4347.0,119,36,012900
6715.0,119,36,013000
6575.0,119,36,013102
5313.0,119,36,013103
6066.0,119,36,013104
4316.0,119,36,013201
2975.0,119,36,013202
3356.0,119,36,013301
5129.0,119,36,013304
6473.0,119,36,013400
3854.0,119,36,013500
4925.0,119,36,013600
5555.0,119,36,013700
3378.0,119,36,013800
4831.0,119,36,013900
2246.0,119,36,014000
5843.0,119,36,014100
3492.0,119,36,014200
4115.0,119,36,014300
6039.0,119,36,014400
4488.0,119,36,014500
4604.0,119,36,014604
3241.0,119,36,014605
5906.0,119,36,014606
4207.0,119,36,014607
4858.0,119,36,014701
6295.0,119,36,014703
2722.0,119,36,014704
8013.0,119,36,014804
4305.0,119,36,014805
6679.0,119,36,014806
3467.0,119,36,014808
6541.0,119,36,014809
2032.0,119,36,014810
5773.0,119,36,014811
6524.0,119,36,014901
4526.0,119,36,014903
4255.0,119,36,014907
2918.0,119,36,014908
2907.0,119,36,014909
5178.0,119,36,015000
1921.0,119,36,981000
1562.0,119,36,982000
1331.0,119,36,983000
288.0,119,36,984000
2485.0,119,36,985000
2480.0,121,36,970100
7506.0,121,36,970200
3286.0,121,36,970300
3927.0,121,36,970400
4966.0,121,36,970500
4470.0,121,36,970600
2847.0,121,36,970700
3023.0,121,36,970800
1901.0,121,36,970900
4139.0,121,36,971000
2694.0,121,36,971100
6379.0,123,36,150100
5290.0,123,36,150200
5233.0,123,36,150300
3715.0,123,36,150400
4489.0,123,36,150500
