rsid,bbl,tid,longi,lat,street,inaddress,type1,type2,outadd,tigerlineid
10590,3051530065,36047052600,-73.96862,40.638695,L,"759 CONEY ISLAND AVE,, BROOKLYN,, NY,, 11218",Match,Exact,"759 CONEY ISLAND AVE, BROOKLYN, NY, 11218",59081049
10592,3051540024,36047052600,-73.966835,40.638893,R,"410 WESTMINSTER RD,, BROOKLYN,, NY,, 11218",Match,Exact,"410 WESTMINSTER RD, BROOKLYN, NY, 11218",59081063
10593,3051540047,36047052600,-73.96764,40.63823,L,"415 STRATFORD RD,, BROOKLYN,, NY,, 11218",Match,Exact,"415 STRATFORD RD, BROOKLYN, NY, 11218",59081051
10594,3051540059,36047052600,-73.96773,40.63868,L,"395 STRATFORD RD,, BROOKLYN,, NY,, 11218",Match,Exact,"395 STRATFORD RD, BROOKLYN, NY, 11218",59081051
10595,3051550017,36047052600,-73.96602,40.63957,R,"400 ARGYLE RD,, BROOKLYN,, NY,, 11218",Match,Exact,"400 ARGYLE RD, BROOKLYN, NY, 11218",59080935
10596,3051550050,36047052600,-73.96697,40.6397,L,"405 WESTMINSTER RD,, BROOKLYN,, NY,, 11218",Match,Exact,"405 WESTMINSTER RD, BROOKLYN, NY, 11218",59081063
10597,3051560010,36047052000,-73.9652,40.64027,R,"380 RUGBY RD,, BROOKLYN,, NY,, 11226",Match,Exact,"380 RUGBY RD, BROOKLYN, NY, 11226",59080937
10598,3051560015,36047052000,-73.965164,40.64007,R,"390 RUGBY RD,, BROOKLYN,, NY,, 11226",Match,Exact,"390 RUGBY RD, BROOKLYN, NY, 11226",59080937
10599,3051560021,36047052000,-73.965126,40.639877,R,"400 RUGBY RD,, BROOKLYN,, NY,, 11226",Match,Exact,"400 RUGBY RD, BROOKLYN, NY, 11226",59080937
10600,3051560048,36047052000,-73.965904,40.63907,L,"415 ARGYLE RD,, BROOKLYN,, NY,, 11218",Match,Exact,"415 ARGYLE RD, BROOKLYN, NY, 11218",59080935
10601,3051560058,36047052000,-73.966,40.639572,L,"385 ARGYLE RD,, BROOKLYN,, NY,, 11218",Match,Exact,"385 ARGYLE RD, BROOKLYN, NY, 11218",59080935
10603,3051560066,36047052000,-73.96603,40.639706,L,"377 ARGYLE RD,, BROOKLYN,, NY,, 11218",Match,Exact,"377 ARGYLE RD, BROOKLYN, NY, 11218",59080935
10604,3051570017,36047052000,-73.96426,40.64028,R,"400 MARLBOROUGH RD,, BROOKLYN,, NY,, 11226",Match,Exact,"400 MARLBOROUGH RD, BROOKLYN, NY, 11226",59081008
